condition,reward,response_index,old_top10_count,new_top10_count,label_overlap_count,label_overlap_fraction_of_old,label_overlap
slightly_prompting,165,26,10,10,0,0.0,
slightly_prompting,165,27,10,10,0,0.0,
slightly_prompting,165,28,10,10,0,0.0,
slightly_prompting,165,29,10,10,0,0.0,
slightly_prompting,165,30,10,10,0,0.0,
slightly_prompting,165,31,10,10,0,0.0,
slightly_prompting,165,32,10,10,0,0.0,
slightly_prompting,165,33,10,10,0,0.0,
slightly_prompting,165,34,10,10,0,0.0,
slightly_prompting,165,35,10,10,0,0.0,
slightly_prompting,165,36,10,10,0,0.0,
slightly_prompting,165,37,10,10,0,0.0,
slightly_prompting,165,38,10,10,0,0.0,
slightly_prompting,165,39,10,10,0,0.0,
slightly_prompting,165,40,10,10,0,0.0,
slightly_prompting,170,1,10,10,0,0.0,
slightly_prompting,170,2,10,10,0,0.0,
slightly_prompting,170,3,10,10,0,0.0,
slightly_prompting,170,4,10,10,0,0.0,
slightly_prompting,170,5,10,10,0,0.0,
slightly_prompting,170,6,10,10,0,0.0,
slightly_prompting,170,7,10,10,0,0.0,
slightly_prompting,170,8,10,10,0,0.0,
slightly_prompting,170,9,10,10,0,0.0,
slightly_prompting,170,10,10,10,0,0.0,
slightly_prompting,170,11,10,10,0,0.0,
slightly_prompting,170,12,10,10,0,0.0,
slightly_prompting,170,13,10,10,0,0.0,
slightly_prompting,170,14,10,10,0,0.0,
slightly_prompting,170,15,10,10,0,0.0,
slightly_prompting,170,16,10,10,0,0.0,
slightly_prompting,170,17,10,10,0,0.0,
slightly_prompting,170,18,10,10,0,0.0,
slightly_prompting,170,19,10,10,0,0.0,
slightly_prompting,170,20,10,10,0,0.0,
slightly_prompting,170,21,10,10,0,0.0,
slightly_prompting,170,22,10,10,0,0.0,
slightly_prompting,170,23,10,10,0,0.0,
slightly_prompting,170,24,10,10,0,0.0,
slightly_prompting,170,25,10,10,0,0.0,
slightly_prompting,170,26,10,10,0,0.0,
slightly_prompting,170,27,10,10,0,0.0,
slightly_prompting,170,28,10,10,0,0.0,
slightly_prompting,170,29,10,10,0,0.0,
slightly_prompting,170,30,10,10,0,0.0,
slightly_prompting,170,31,10,10,0,0.0,
slightly_prompting,170,32,10,10,0,0.0,
slightly_prompting,170,33,10,10,0,0.0,
slightly_prompting,170,34,10,10,0,0.0,
slightly_prompting,170,35,10,10,0,0.0,
slightly_prompting,170,36,10,10,0,0.0,
slightly_prompting,170,37,10,10,0,0.0,
slightly_prompting,170,38,10,10,0,0.0,
slightly_prompting,170,39,10,10,0,0.0,
slightly_prompting,170,40,10,10,0,0.0,
slightly_prompting,175,1,10,10,0,0.0,
slightly_prompting,175,2,10,10,0,0.0,
slightly_prompting,175,3,10,10,0,0.0,
slightly_prompting,175,4,10,10,0,0.0,
slightly_prompting,175,5,10,10,0,0.0,
slightly_prompting,175,6,10,10,0,0.0,
slightly_prompting,175,7,10,10,0,0.0,
slightly_prompting,175,8,10,10,0,0.0,
slightly_prompting,175,9,10,10,0,0.0,
slightly_prompting,175,10,10,10,0,0.0,
slightly_prompting,175,11,10,10,0,0.0,
slightly_prompting,175,12,10,10,0,0.0,
slightly_prompting,175,13,10,10,0,0.0,
slightly_prompting,175,14,10,10,0,0.0,
slightly_prompting,175,15,10,10,0,0.0,
slightly_prompting,175,16,10,10,0,0.0,
slightly_prompting,175,17,10,10,0,0.0,
slightly_prompting,175,18,10,10,0,0.0,
slightly_prompting,175,19,10,10,0,0.0,
slightly_prompting,175,20,10,10,0,0.0,
slightly_prompting,175,21,10,10,0,0.0,
slightly_prompting,175,22,10,10,0,0.0,
slightly_prompting,175,23,10,10,0,0.0,
slightly_prompting,175,24,10,10,0,0.0,
slightly_prompting,175,25,10,10,0,0.0,
slightly_prompting,175,26,10,10,0,0.0,
slightly_prompting,175,27,10,10,0,0.0,
slightly_prompting,175,28,10,10,0,0.0,
slightly_prompting,175,29,10,10,0,0.0,
slightly_prompting,175,30,10,10,0,0.0,
slightly_prompting,175,31,10,10,0,0.0,
slightly_prompting,175,32,10,10,0,0.0,
slightly_prompting,175,33,10,10,0,0.0,
slightly_prompting,175,34,10,10,0,0.0,
slightly_prompting,175,35,10,10,0,0.0,
slightly_prompting,175,36,10,10,0,0.0,
slightly_prompting,175,37,10,10,0,0.0,
slightly_prompting,175,38,10,10,0,0.0,
slightly_prompting,175,39,10,10,0,0.0,
slightly_prompting,175,40,10,10,0,0.0,
slightly_prompting,180,1,10,10,0,0.0,
slightly_prompting,180,2,10,10,0,0.0,
slightly_prompting,180,3,10,10,0,0.0,
slightly_prompting,180,4,10,10,0,0.0,
slightly_prompting,180,5,10,10,0,0.0,
slightly_prompting,180,6,10,10,0,0.0,
slightly_prompting,180,7,10,10,0,0.0,
slightly_prompting,180,8,10,10,0,0.0,
slightly_prompting,180,9,10,10,0,0.0,
slightly_prompting,180,10,10,10,0,0.0,
slightly_prompting,180,11,10,10,0,0.0,
slightly_prompting,180,12,10,10,0,0.0,
slightly_prompting,180,13,10,10,0,0.0,
slightly_prompting,180,14,10,10,0,0.0,
slightly_prompting,180,15,10,10,0,0.0,
slightly_prompting,180,16,10,10,0,0.0,
slightly_prompting,180,17,10,10,0,0.0,
slightly_prompting,180,18,10,10,0,0.0,
slightly_prompting,180,19,10,10,0,0.0,
slightly_prompting,180,20,10,10,0,0.0,
slightly_prompting,180,21,10,10,0,0.0,
slightly_prompting,180,22,10,10,0,0.0,
slightly_prompting,180,23,10,10,0,0.0,
slightly_prompting,180,24,10,10,0,0.0,
slightly_prompting,180,25,10,10,0,0.0,
slightly_prompting,180,26,10,10,0,0.0,
slightly_prompting,180,27,10,10,0,0.0,
slightly_prompting,180,28,10,10,0,0.0,
slightly_prompting,180,29,10,10,0,0.0,
slightly_prompting,180,30,10,10,0,0.0,
slightly_prompting,180,31,10,10,0,0.0,
slightly_prompting,180,32,10,10,0,0.0,
slightly_prompting,180,33,10,10,0,0.0,
slightly_prompting,180,34,10,10,0,0.0,
slightly_prompting,180,35,10,10,0,0.0,
slightly_prompting,180,36,10,10,0,0.0,
slightly_prompting,180,37,10,10,0,0.0,
slightly_prompting,180,38,10,10,0,0.0,
slightly_prompting,180,39,10,10,0,0.0,
slightly_prompting,180,40,10,10,0,0.0,
steering,10,1,10,10,0,0.0,
steering,10,2,10,10,0,0.0,
steering,10,3,10,10,0,0.0,
steering,10,4,10,10,0,0.0,
steering,10,5,10,10,0,0.0,
steering,10,6,10,10,0,0.0,
steering,10,7,10,10,0,0.0,
steering,10,8,10,10,0,0.0,
steering,10,9,10,10,0,0.0,
steering,10,10,10,10,0,0.0,
steering,10,11,10,10,0,0.0,
steering,10,12,10,10,0,0.0,
steering,10,13,10,10,0,0.0,
steering,10,14,10,10,0,0.0,
steering,10,15,10,10,0,0.0,
steering,10,16,10,10,0,0.0,
steering,10,17,10,10,0,0.0,
steering,10,18,10,10,0,0.0,
steering,10,19,10,10,0,0.0,
steering,10,20,10,10,0,0.0,
steering,10,21,10,10,0,0.0,
steering,10,22,10,10,0,0.0,
steering,10,23,10,10,0,0.0,
steering,10,24,10,10,0,0.0,
steering,10,25,10,10,0,0.0,
steering,10,26,10,10,0,0.0,
steering,10,27,10,10,0,0.0,
steering,10,28,10,10,0,0.0,
steering,10,29,10,10,0,0.0,
steering,10,30,10,10,0,0.0,
steering,10,31,10,10,0,0.0,
steering,10,32,10,10,0,0.0,
steering,10,33,10,10,0,0.0,
steering,10,34,10,10,0,0.0,
steering,10,35,10,10,0,0.0,
steering,10,36,10,10,0,0.0,
steering,10,37,10,10,0,0.0,
steering,10,38,10,10,0,0.0,
steering,10,39,10,10,0,0.0,
steering,10,40,10,10,0,0.0,
steering,15,1,10,10,0,0.0,
steering,15,2,10,10,0,0.0,
steering,15,3,10,10,0,0.0,
steering,15,4,10,10,0,0.0,
steering,15,5,10,10,0,0.0,
steering,15,6,10,10,0,0.0,
steering,15,7,10,10,0,0.0,
steering,15,8,10,10,0,0.0,
steering,15,9,10,10,0,0.0,
steering,15,10,10,10,0,0.0,
steering,15,11,10,10,0,0.0,
steering,15,12,10,10,0,0.0,
steering,15,13,10,10,0,0.0,
steering,15,14,10,10,0,0.0,
steering,15,15,10,10,0,0.0,
steering,15,16,10,10,0,0.0,
steering,15,17,10,10,0,0.0,
steering,15,18,10,10,0,0.0,
steering,15,19,10,10,0,0.0,
steering,15,20,10,10,0,0.0,
steering,15,21,10,10,0,0.0,
steering,15,22,10,10,0,0.0,
steering,15,23,10,10,0,0.0,
steering,15,24,10,10,0,0.0,
steering,15,25,10,10,0,0.0,
steering,15,26,10,10,0,0.0,
steering,15,27,10,10,0,0.0,
steering,15,28,10,10,0,0.0,
steering,15,29,10,10,0,0.0,
steering,15,30,10,10,0,0.0,
steering,15,31,10,10,0,0.0,
steering,15,32,10,10,0,0.0,
steering,15,33,10,10,0,0.0,
steering,15,34,10,10,0,0.0,
steering,15,35,10,10,0,0.0,
steering,15,36,10,10,0,0.0,
steering,15,37,10,10,0,0.0,
steering,15,38,10,10,0,0.0,
steering,15,39,10,10,0,0.0,
steering,15,40,10,10,0,0.0,
steering,20,1,10,10,0,0.0,
steering,20,2,10,10,0,0.0,
steering,20,3,10,10,0,0.0,
steering,20,4,10,10,0,0.0,
steering,20,5,10,10,0,0.0,
steering,20,6,10,10,0,0.0,
steering,20,7,10,10,0,0.0,
steering,20,8,10,10,0,0.0,
steering,20,9,10,10,0,0.0,
steering,20,10,10,10,0,0.0,
steering,20,11,10,10,0,0.0,
steering,20,12,10,10,0,0.0,
steering,20,13,10,10,0,0.0,
steering,20,14,10,10,0,0.0,
steering,20,15,10,10,0,0.0,
steering,20,16,10,10,0,0.0,
steering,20,17,10,10,0,0.0,
steering,20,18,10,10,0,0.0,
steering,20,19,10,10,0,0.0,
steering,20,20,10,10,0,0.0,
steering,20,21,10,10,0,0.0,
steering,20,22,10,10,0,0.0,
steering,20,23,10,10,0,0.0,
steering,20,24,10,10,0,0.0,
steering,20,25,10,10,0,0.0,
steering,20,26,10,10,0,0.0,
steering,20,27,10,10,0,0.0,
steering,20,28,10,10,0,0.0,
steering,20,29,10,10,0,0.0,
steering,20,30,10,10,0,0.0,
steering,20,31,10,10,0,0.0,
steering,20,32,10,10,0,0.0,
steering,20,33,10,10,0,0.0,
steering,20,34,10,10,0,0.0,
steering,20,35,10,10,0,0.0,
steering,20,36,10,10,0,0.0,
steering,20,37,10,10,0,0.0,
steering,20,38,10,10,0,0.0,
steering,20,39,10,10,0,0.0,
steering,20,40,10,10,0,0.0,
steering,25,1,10,10,0,0.0,
steering,25,2,10,10,0,0.0,
steering,25,3,10,10,0,0.0,
steering,25,4,10,10,0,0.0,
steering,25,5,10,10,0,0.0,
steering,25,6,10,10,0,0.0,
steering,25,7,10,10,0,0.0,
steering,25,8,10,10,0,0.0,
steering,25,9,10,10,0,0.0,
steering,25,10,10,10,0,0.0,
steering,25,11,10,10,0,0.0,
steering,25,12,10,10,0,0.0,
steering,25,13,10,10,0,0.0,
steering,25,14,10,10,0,0.0,
steering,25,15,10,10,0,0.0,
steering,25,16,10,10,0,0.0,
steering,25,17,10,10,0,0.0,
steering,25,18,10,10,0,0.0,
steering,25,19,10,10,0,0.0,
steering,25,20,10,10,0,0.0,
steering,25,21,10,10,0,0.0,
steering,25,22,10,10,0,0.0,
steering,25,23,10,10,0,0.0,
steering,25,24,10,10,0,0.0,
steering,25,25,10,10,0,0.0,
steering,25,26,10,10,0,0.0,
steering,25,27,10,10,0,0.0,
steering,25,28,10,10,0,0.0,
steering,25,29,10,10,0,0.0,
steering,25,30,10,10,0,0.0,
steering,25,31,10,10,0,0.0,
steering,25,32,10,10,0,0.0,
steering,25,33,10,10,0,0.0,
steering,25,34,10,10,0,0.0,
steering,25,35,10,10,0,0.0,
steering,25,36,10,10,0,0.0,
steering,25,37,10,10,0,0.0,
steering,25,38,10,10,0,0.0,
steering,25,39,10,10,0,0.0,
steering,25,40,10,10,0,0.0,
steering,30,1,10,10,0,0.0,
steering,30,2,10,10,0,0.0,
steering,30,3,10,10,0,0.0,
steering,30,4,10,10,0,0.0,
steering,30,5,10,10,0,0.0,
steering,30,6,10,10,0,0.0,
steering,30,7,10,10,0,0.0,
steering,30,8,10,10,0,0.0,
steering,30,9,10,10,0,0.0,
steering,30,10,10,10,0,0.0,
steering,30,11,10,10,0,0.0,
steering,30,12,10,10,0,0.0,
steering,30,13,10,10,0,0.0,
steering,30,14,10,10,0,0.0,
steering,30,15,10,10,0,0.0,
steering,30,16,10,10,0,0.0,
steering,30,17,10,10,0,0.0,
steering,30,18,10,10,0,0.0,
steering,30,19,10,10,0,0.0,
steering,30,20,10,10,0,0.0,
steering,30,21,10,10,0,0.0,
steering,30,22,10,10,0,0.0,
steering,30,23,10,10,0,0.0,
steering,30,24,10,10,0,0.0,
steering,30,25,10,10,0,0.0,
steering,30,26,10,10,0,0.0,
steering,30,27,10,10,0,0.0,
steering,30,28,10,10,0,0.0,
steering,30,29,10,10,0,0.0,
steering,30,30,10,10,0,0.0,
steering,30,31,10,10,0,0.0,
steering,30,32,10,10,0,0.0,
steering,30,33,10,10,0,0.0,
steering,30,34,10,10,0,0.0,
steering,30,35,10,10,0,0.0,
steering,30,36,10,10,0,0.0,
steering,30,37,10,10,0,0.0,
steering,30,38,10,10,0,0.0,
steering,30,39,10,10,0,0.0,
steering,30,40,10,10,0,0.0,
steering,35,1,10,10,0,0.0,
steering,35,2,10,10,0,0.0,
steering,35,3,10,10,0,0.0,
steering,35,4,10,10,0,0.0,
steering,35,5,10,10,0,0.0,
steering,35,6,10,10,0,0.0,
steering,35,7,10,10,0,0.0,
steering,35,8,10,10,0,0.0,
steering,35,9,10,10,0,0.0,
steering,35,10,10,10,0,0.0,
steering,35,11,10,10,0,0.0,
steering,35,12,10,10,0,0.0,
steering,35,13,10,10,0,0.0,
steering,35,14,10,10,0,0.0,
steering,35,15,10,10,0,0.0,
steering,35,16,10,10,0,0.0,
steering,35,17,10,10,0,0.0,
steering,35,18,10,10,0,0.0,
steering,35,19,10,10,0,0.0,
steering,35,20,10,10,0,0.0,
steering,35,21,10,10,0,0.0,
steering,35,22,10,10,0,0.0,
steering,35,23,10,10,0,0.0,
steering,35,24,10,10,0,0.0,
steering,35,25,10,10,0,0.0,
steering,35,26,10,10,0,0.0,
steering,35,27,10,10,0,0.0,
steering,35,28,10,10,0,0.0,
steering,35,29,10,10,0,0.0,
steering,35,30,10,10,0,0.0,
steering,35,31,10,10,0,0.0,
steering,35,32,10,10,0,0.0,
steering,35,33,10,10,0,0.0,
steering,35,34,10,10,0,0.0,
steering,35,35,10,10,0,0.0,
steering,35,36,10,10,0,0.0,
steering,35,37,10,10,0,0.0,
steering,35,38,10,10,0,0.0,
steering,35,39,10,10,0,0.0,
steering,35,40,10,10,0,0.0,
steering,40,1,10,10,0,0.0,
steering,40,2,10,10,0,0.0,
steering,40,3,10,10,0,0.0,
steering,40,4,10,10,0,0.0,
steering,40,5,10,10,0,0.0,
steering,40,6,10,10,0,0.0,
steering,40,7,10,10,0,0.0,
steering,40,8,10,10,0,0.0,
steering,40,9,10,10,0,0.0,
steering,40,10,10,10,0,0.0,
steering,40,11,10,10,0,0.0,
steering,40,12,10,10,0,0.0,
steering,40,13,10,10,0,0.0,
steering,40,14,10,10,0,0.0,
steering,40,15,10,10,0,0.0,
steering,40,16,10,10,0,0.0,
steering,40,17,10,10,0,0.0,
steering,40,18,10,10,0,0.0,
steering,40,19,10,10,0,0.0,
steering,40,20,10,10,0,0.0,
steering,40,21,10,10,0,0.0,
steering,40,22,10,10,0,0.0,
steering,40,23,10,10,0,0.0,
steering,40,24,10,10,0,0.0,
steering,40,25,10,10,0,0.0,
steering,40,26,10,10,0,0.0,
steering,40,27,10,10,0,0.0,
steering,40,28,10,10,0,0.0,
steering,40,29,10,10,0,0.0,
steering,40,30,10,10,0,0.0,
steering,40,31,10,10,0,0.0,
steering,40,32,10,10,0,0.0,
steering,40,33,10,10,0,0.0,
steering,40,34,10,10,0,0.0,
steering,40,35,10,10,0,0.0,
steering,40,36,10,10,0,0.0,
steering,40,37,10,10,0,0.0,
steering,40,38,10,10,0,0.0,
steering,40,39,10,10,0,0.0,
steering,40,40,10,10,0,0.0,
steering,45,1,10,10,0,0.0,
steering,45,2,10,10,0,0.0,
steering,45,3,10,10,0,0.0,
steering,45,4,10,10,0,0.0,
steering,45,5,10,10,0,0.0,
steering,45,6,10,10,0,0.0,
steering,45,7,10,10,0,0.0,
steering,45,8,10,10,0,0.0,
steering,45,9,10,10,0,0.0,
steering,45,10,10,10,0,0.0,
steering,45,11,10,10,0,0.0,
steering,45,12,10,10,0,0.0,
steering,45,13,10,10,0,0.0,
steering,45,14,10,10,0,0.0,
steering,45,15,10,10,0,0.0,
steering,45,16,10,10,0,0.0,
steering,45,17,10,10,0,0.0,
steering,45,18,10,10,0,0.0,
steering,45,19,10,10,0,0.0,
steering,45,20,10,10,0,0.0,
steering,45,21,10,10,0,0.0,
steering,45,22,10,10,0,0.0,
steering,45,23,10,10,0,0.0,
steering,45,24,10,10,0,0.0,
steering,45,25,10,10,0,0.0,
steering,45,26,10,10,0,0.0,
steering,45,27,10,10,0,0.0,
steering,45,28,10,10,0,0.0,
steering,45,29,10,10,0,0.0,
steering,45,30,10,10,0,0.0,
steering,45,31,10,10,0,0.0,
steering,45,32,10,10,0,0.0,
steering,45,33,10,10,0,0.0,
steering,45,34,10,10,0,0.0,
steering,45,35,10,10,0,0.0,
steering,45,36,10,10,0,0.0,
steering,45,37,10,10,0,0.0,
steering,45,38,10,10,0,0.0,
steering,45,39,10,10,0,0.0,
steering,45,40,10,10,0,0.0,
steering,50,1,10,10,0,0.0,
steering,50,2,10,10,0,0.0,
steering,50,3,10,10,0,0.0,
steering,50,4,10,10,0,0.0,
steering,50,5,10,10,0,0.0,
steering,50,6,10,10,0,0.0,
steering,50,7,10,10,0,0.0,
steering,50,8,10,10,0,0.0,
steering,50,9,10,10,0,0.0,
steering,50,10,10,10,0,0.0,
steering,50,11,10,10,0,0.0,
steering,50,12,10,10,0,0.0,
steering,50,13,10,10,0,0.0,
steering,50,14,10,10,0,0.0,
steering,50,15,10,10,0,0.0,
steering,50,16,10,10,0,0.0,
steering,50,17,10,10,0,0.0,
steering,50,18,10,10,0,0.0,
steering,50,19,10,10,0,0.0,
steering,50,20,10,10,0,0.0,
steering,50,21,10,10,0,0.0,
steering,50,22,10,10,0,0.0,
steering,50,23,10,10,0,0.0,
steering,50,24,10,10,0,0.0,
steering,50,25,10,10,0,0.0,
steering,50,26,10,10,0,0.0,
steering,50,27,10,10,0,0.0,
steering,50,28,10,10,0,0.0,
steering,50,29,10,10,0,0.0,
steering,50,30,10,10,0,0.0,
steering,50,31,10,10,0,0.0,
steering,50,32,10,10,0,0.0,
steering,50,33,10,10,0,0.0,
steering,50,34,10,10,0,0.0,
steering,50,35,10,10,0,0.0,
steering,50,36,10,10,0,0.0,
steering,50,37,10,10,0,0.0,
steering,50,38,10,10,0,0.0,
steering,50,39,10,10,0,0.0,
steering,50,40,10,10,0,0.0,
steering,55,1,10,10,0,0.0,
steering,55,2,10,10,0,0.0,
steering,55,3,10,10,0,0.0,
steering,55,4,10,10,0,0.0,
steering,55,5,10,10,0,0.0,
steering,55,6,10,10,0,0.0,
steering,55,7,10,10,0,0.0,
steering,55,8,10,10,0,0.0,
steering,55,9,10,10,0,0.0,
steering,55,10,10,10,0,0.0,
steering,55,11,10,10,0,0.0,
steering,55,12,10,10,0,0.0,
steering,55,13,10,10,0,0.0,
steering,55,14,10,10,0,0.0,
steering,55,15,10,10,0,0.0,
steering,55,16,10,10,0,0.0,
steering,55,17,10,10,0,0.0,
steering,55,18,10,10,0,0.0,
steering,55,19,10,10,0,0.0,
steering,55,20,10,10,0,0.0,
steering,55,21,10,10,0,0.0,
steering,55,22,10,10,0,0.0,
steering,55,23,10,10,0,0.0,
steering,55,24,10,10,0,0.0,
steering,55,25,10,10,0,0.0,
steering,55,26,10,10,0,0.0,
steering,55,27,10,10,0,0.0,
steering,55,28,10,10,0,0.0,
steering,55,29,10,10,0,0.0,
steering,55,30,10,10,0,0.0,
steering,55,31,10,10,0,0.0,
steering,55,32,10,10,0,0.0,
steering,55,33,10,10,0,0.0,
steering,55,34,10,10,0,0.0,
steering,55,35,10,10,0,0.0,
steering,55,36,10,10,0,0.0,
steering,55,37,10,10,0,0.0,
steering,55,38,10,10,0,0.0,
steering,55,39,10,10,0,0.0,
steering,55,40,10,10,0,0.0,
steering,60,1,10,10,0,0.0,
steering,60,2,10,10,0,0.0,
steering,60,3,10,10,0,0.0,
steering,60,4,10,10,0,0.0,
steering,60,5,10,10,0,0.0,
steering,60,6,10,10,0,0.0,
steering,60,7,10,10,0,0.0,
steering,60,8,10,10,0,0.0,
steering,60,9,10,10,0,0.0,
steering,60,10,10,10,0,0.0,
steering,60,11,10,10,0,0.0,
steering,60,12,10,10,0,0.0,
steering,60,13,10,10,0,0.0,
steering,60,14,10,10,0,0.0,
steering,60,15,10,10,0,0.0,
steering,60,16,10,10,0,0.0,
steering,60,17,10,10,0,0.0,
steering,60,18,10,10,0,0.0,
steering,60,19,10,10,0,0.0,
steering,60,20,10,10,0,0.0,
steering,60,21,10,10,0,0.0,
steering,60,22,10,10,0,0.0,
steering,60,23,10,10,0,0.0,
steering,60,24,10,10,0,0.0,
steering,60,25,10,10,0,0.0,
steering,60,26,10,10,0,0.0,
steering,60,27,10,10,0,0.0,
steering,60,28,10,10,0,0.0,
steering,60,29,10,10,0,0.0,
steering,60,30,10,10,0,0.0,
steering,60,31,10,10,0,0.0,
steering,60,32,10,10,0,0.0,
steering,60,33,10,10,0,0.0,
steering,60,34,10,10,0,0.0,
steering,60,35,10,10,0,0.0,
steering,60,36,10,10,0,0.0,
steering,60,37,10,10,0,0.0,
steering,60,38,10,10,0,0.0,
steering,60,39,10,10,0,0.0,
steering,60,40,10,10,0,0.0,
steering,65,1,10,10,0,0.0,
steering,65,2,10,10,0,0.0,
steering,65,3,10,10,0,0.0,
steering,65,4,10,10,0,0.0,
steering,65,5,10,10,0,0.0,
steering,65,6,10,10,0,0.0,
steering,65,7,10,10,0,0.0,
steering,65,8,10,10,0,0.0,
steering,65,9,10,10,0,0.0,
steering,65,10,10,10,0,0.0,
steering,65,11,10,10,0,0.0,
steering,65,12,10,10,0,0.0,
steering,65,13,10,10,0,0.0,
steering,65,14,10,10,0,0.0,
steering,65,15,10,10,0,0.0,
steering,65,16,10,10,0,0.0,
steering,65,17,10,10,0,0.0,
steering,65,18,10,10,0,0.0,
steering,65,19,10,10,0,0.0,
steering,65,20,10,10,0,0.0,
steering,65,21,10,10,0,0.0,
steering,65,22,10,10,0,0.0,
steering,65,23,10,10,0,0.0,
steering,65,24,10,10,0,0.0,
steering,65,25,10,10,0,0.0,
steering,65,26,10,10,0,0.0,
steering,65,27,10,10,0,0.0,
steering,65,28,10,10,0,0.0,
steering,65,29,10,10,0,0.0,
steering,65,30,10,10,0,0.0,
steering,65,31,10,10,0,0.0,
steering,65,32,10,10,0,0.0,
steering,65,33,10,10,0,0.0,
steering,65,34,10,10,0,0.0,
steering,65,35,10,10,0,0.0,
steering,65,36,10,10,0,0.0,
steering,65,37,10,10,0,0.0,
steering,65,38,10,10,0,0.0,
steering,65,39,10,10,0,0.0,
steering,65,40,10,10,0,0.0,
steering,70,1,10,10,0,0.0,
steering,70,2,10,10,0,0.0,
steering,70,3,10,10,0,0.0,
steering,70,4,10,10,0,0.0,
steering,70,5,10,10,0,0.0,
steering,70,6,10,10,0,0.0,
steering,70,7,10,10,0,0.0,
steering,70,8,10,10,0,0.0,
steering,70,9,10,10,0,0.0,
steering,70,10,10,10,0,0.0,
steering,70,11,10,10,0,0.0,
steering,70,12,10,10,0,0.0,
steering,70,13,10,10,0,0.0,
steering,70,14,10,10,0,0.0,
steering,70,15,10,10,0,0.0,
steering,70,16,10,10,0,0.0,
steering,70,17,10,10,0,0.0,
steering,70,18,10,10,0,0.0,
steering,70,19,10,10,0,0.0,
steering,70,20,10,10,0,0.0,
steering,70,21,10,10,0,0.0,
steering,70,22,10,10,0,0.0,
steering,70,23,10,10,0,0.0,
steering,70,24,10,10,0,0.0,
steering,70,25,10,10,0,0.0,
steering,70,26,10,10,0,0.0,
steering,70,27,10,10,0,0.0,
steering,70,28,10,10,0,0.0,
steering,70,29,10,10,0,0.0,
steering,70,30,10,10,0,0.0,
steering,70,31,10,10,0,0.0,
steering,70,32,10,10,0,0.0,
steering,70,33,10,10,0,0.0,
steering,70,34,10,10,0,0.0,
steering,70,35,10,10,0,0.0,
steering,70,36,10,10,0,0.0,
steering,70,37,10,10,0,0.0,
steering,70,38,10,10,0,0.0,
steering,70,39,10,10,0,0.0,
steering,70,40,10,10,0,0.0,
steering,75,1,10,10,0,0.0,
steering,75,2,10,10,0,0.0,
steering,75,3,10,10,0,0.0,
steering,75,4,10,10,0,0.0,
steering,75,5,10,10,0,0.0,
steering,75,6,10,10,0,0.0,
steering,75,7,10,10,0,0.0,
steering,75,8,10,10,0,0.0,
steering,75,9,10,10,0,0.0,
steering,75,10,10,10,0,0.0,
steering,75,11,10,10,0,0.0,
steering,75,12,10,10,0,0.0,
steering,75,13,10,10,0,0.0,
steering,75,14,10,10,0,0.0,
steering,75,15,10,10,0,0.0,
steering,75,16,10,10,0,0.0,
steering,75,17,10,10,0,0.0,
steering,75,18,10,10,0,0.0,
steering,75,19,10,10,0,0.0,
steering,75,20,10,10,0,0.0,
steering,75,21,10,10,0,0.0,
steering,75,22,10,10,0,0.0,
steering,75,23,10,10,0,0.0,
steering,75,24,10,10,0,0.0,
steering,75,25,10,10,0,0.0,
steering,75,26,10,10,0,0.0,
steering,75,27,10,10,0,0.0,
steering,75,28,10,10,0,0.0,
steering,75,29,10,10,0,0.0,
steering,75,30,10,10,0,0.0,
steering,75,31,10,10,0,0.0,
steering,75,32,10,10,0,0.0,
steering,75,33,10,10,0,0.0,
steering,75,34,10,10,0,0.0,
steering,75,35,10,10,0,0.0,
steering,75,36,10,10,0,0.0,
steering,75,37,10,10,0,0.0,
steering,75,38,10,10,0,0.0,
steering,75,39,10,10,0,0.0,
steering,75,40,10,10,0,0.0,
steering,80,1,10,10,0,0.0,
steering,80,2,10,10,0,0.0,
steering,80,3,10,10,0,0.0,
steering,80,4,10,10,0,0.0,
steering,80,5,10,10,0,0.0,
steering,80,6,10,10,0,0.0,
steering,80,7,10,10,0,0.0,
steering,80,8,10,10,0,0.0,
steering,80,9,10,10,0,0.0,
steering,80,10,10,10,0,0.0,
steering,80,11,10,10,0,0.0,
steering,80,12,10,10,0,0.0,
steering,80,13,10,10,0,0.0,
steering,80,14,10,10,0,0.0,
steering,80,15,10,10,0,0.0,
steering,80,16,10,10,0,0.0,
steering,80,17,10,10,0,0.0,
steering,80,18,10,10,0,0.0,
steering,80,19,10,10,0,0.0,
steering,80,20,10,10,0,0.0,
steering,80,21,10,10,0,0.0,
steering,80,22,10,10,0,0.0,
steering,80,23,10,10,0,0.0,
steering,80,24,10,10,0,0.0,
steering,80,25,10,10,0,0.0,
steering,80,26,10,10,0,0.0,
steering,80,27,10,10,0,0.0,
steering,80,28,10,10,0,0.0,
steering,80,29,10,10,0,0.0,
steering,80,30,10,10,0,0.0,
steering,80,31,10,10,0,0.0,
steering,80,32,10,10,0,0.0,
steering,80,33,10,10,0,0.0,
steering,80,34,10,10,0,0.0,
steering,80,35,10,10,0,0.0,
steering,80,36,10,10,0,0.0,
steering,80,37,10,10,0,0.0,
steering,80,38,10,10,0,0.0,
steering,80,39,10,10,0,0.0,
steering,80,40,10,10,0,0.0,
steering,85,1,10,10,0,0.0,
steering,85,2,10,10,0,0.0,
