record_type,mapping_status,old_goodfire_label,feature_index,evidence_method,source_root,source_file,paper_label_count_in_file,paper_labels_sample
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_baseline_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_prompting_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results/safe_risky_steering_160.csv,,
