task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
detailed_ways_to_use_a_brick,high_steering,20312,42.225,15.576404431061743,40,40,how to make DIY projects
detailed_ways_to_use_a_brick,high_steering,11912,41.625,8.162988117105163,40,40,punctuation followed by introductory phrases
detailed_ways_to_use_a_brick,high_steering,20117,41.3,22.93272770518152,40,40,creative and innovative thinking
detailed_ways_to_use_a_brick,high_steering,44154,40.975,11.654371497425329,40,40,to use
detailed_ways_to_use_a_brick,high_steering,51381,40.625,11.650509645504783,40,40,"tramples, crushes, humiliates"
detailed_ways_to_use_a_brick,high_steering,2815,40.5,11.045361017187261,40,40,"used conceptually, like in examples"
detailed_ways_to_use_a_brick,high_steering,2294,40.475,20.40219044612612,40,40,make life easier
detailed_ways_to_use_a_brick,high_steering,52086,40.35,17.246086512597568,40,40,"how obscure, a type, different things"
detailed_ways_to_use_a_brick,high_steering,55550,40.3,6.863672486358914,40,40,end of phrases
detailed_ways_to_use_a_brick,high_steering,41866,40.225,16.626015006609364,40,40,bonfire and campfire
detailed_ways_to_use_a_brick,high_steering,7938,39.425,18.965610325006686,40,40,"create, equality, remind, look"
detailed_ways_to_use_a_brick,high_steering,17751,39.225,9.422015442568537,40,40,feet properties and types
detailed_ways_to_use_a_brick,high_steering,36838,39.05,12.537842717150356,40,40,product categories and accessories
detailed_ways_to_use_a_brick,high_steering,32912,39.0,26.201145013147805,40,40,Indian cities and names
detailed_ways_to_use_a_brick,high_steering,45423,38.575,17.449767190424055,40,40,introducing ways and examples
detailed_ways_to_use_a_brick,high_steering,54479,38.25,20.471626706248824,40,40,protection and blocking
detailed_ways_to_use_a_brick,high_steering,15715,37.55,18.301570970821064,40,40,but followed by descriptions of state or action
detailed_ways_to_use_a_brick,high_steering,22445,37.275,8.752106889201036,40,40,my/your daily/activity
detailed_ways_to_use_a_brick,high_steering,16842,36.875,26.518095237026355,40,40,code easier to read
detailed_ways_to_use_a_brick,high_steering,44653,36.825,10.253993124631966,40,40,"disrupt the, for its, is thrown"
detailed_ways_to_use_a_brick,high_steering,1255,36.8,23.47679705581663,40,40,outdoor watering
detailed_ways_to_use_a_brick,high_steering,23886,36.25,10.08897913567076,40,40,create a
detailed_ways_to_use_a_brick,high_steering,20060,36.2,14.710880327159202,40,40,cutting metal sheets and pipes
detailed_ways_to_use_a_brick,high_steering,11424,36.125,7.791622103259366,40,40,"packet sent, compression of, sensor behavior"
detailed_ways_to_use_a_brick,high_steering,7089,36.1,5.8472215624174915,40,40,act as or help
detailed_ways_to_use_a_brick,high_steering,38885,36.075,11.786406364961287,40,40,objects and weapons
detailed_ways_to_use_a_brick,high_steering,51991,35.75,15.267203411234163,40,40,home office / study / theater
detailed_ways_to_use_a_brick,high_steering,14424,35.675,9.94079347939591,40,40,certain featuresNAME statementsgenes potentially
detailed_ways_to_use_a_brick,high_steering,8928,35.6,8.055432949258524,40,40,adventures and survival scenarios
detailed_ways_to_use_a_brick,high_steering,51563,35.225,6.521071614389767,40,40,bromo compounds
detailed_ways_to_use_a_brick,high_steering,52758,35.2,5.925369186810211,40,40,provide a complete federal case
detailed_ways_to_use_a_brick,high_steering,2093,34.95,12.2962392624737,40,40,GPS signals
detailed_ways_to_use_a_brick,high_steering,59850,34.85,9.62431815766707,40,40,shop our timeless
detailed_ways_to_use_a_brick,high_steering,7386,34.775,17.295212487853398,40,40,intended use or purpose
detailed_ways_to_use_a_brick,high_steering,60627,34.55,20.25456738614775,40,40,"to specialized, to gain, and its"
detailed_ways_to_use_a_brick,high_steering,58984,34.525,21.202579442133928,40,40,"a lot of functionality, finishing stroke, sophisticated flavor"
detailed_ways_to_use_a_brick,high_steering,51565,34.425,15.506268893579792,40,40,giant sculpture
detailed_ways_to_use_a_brick,high_steering,11777,34.375,13.569612190479141,40,40,company's innovative products or dedication
detailed_ways_to_use_a_brick,high_steering,26941,34.325,13.89134172785335,40,40,x / y or configure
detailed_ways_to_use_a_brick,high_steering,34428,34.175,13.794722722838621,40,40,"energy, routes, manager, humidity, sunshine"
detailed_ways_to_use_a_brick,high_steering,38481,34.1,11.024518130059006,40,40,"metal art, improved insulation, sentence structure, plates, up/down, substance abuse"
detailed_ways_to_use_a_brick,high_steering,5267,34.025,7.4682243538876065,40,40,"videos based onlength, comingdetails?ãģ¾ãģĻãĢĤ(customer? God totape |"
detailed_ways_to_use_a_brick,high_steering,56711,33.75,15.417117110536587,40,40,by walls or fences
detailed_ways_to_use_a_brick,high_steering,9092,33.7,13.798913000667829,40,40,unique designs
detailed_ways_to_use_a_brick,high_steering,4992,33.675,19.76662275149703,40,40,creative in thinking
detailed_ways_to_use_a_brick,high_steering,51868,33.65,13.201420378125981,40,40,pinecone
detailed_ways_to_use_a_brick,high_steering,64102,33.175,12.43158779078522,40,40,`.` or `il resto`
detailed_ways_to_use_a_brick,high_steering,3337,32.95,11.395064721185214,40,40,using heavy weights or TRX
detailed_ways_to_use_a_brick,high_steering,56630,32.85,38.79146168939758,28,40,explore beyond
detailed_ways_to_use_a_brick,high_steering,26538,32.7,13.88920444085981,40,40,positive quality or necessary addition
detailed_ways_to_use_a_brick,high_steering,57292,32.225,13.325703546154699,40,40,good choice or option
detailed_ways_to_use_a_brick,high_steering,11944,32.05,11.601616266710431,40,40,"blog about, mug with, role of"
detailed_ways_to_use_a_brick,high_steering,58625,31.95,16.26645320898198,38,40,holding or storing items
detailed_ways_to_use_a_brick,high_steering,41275,31.8,8.521150157109068,40,40,objects and instruments
detailed_ways_to_use_a_brick,high_steering,946,31.525,15.730523672147731,40,40,border or outline
detailed_ways_to_use_a_brick,high_steering,21233,31.475,15.60126196818706,40,40,"provide power, shade, oxygen, volume, input, support"
detailed_ways_to_use_a_brick,high_steering,43525,31.425,7.276288545680401,40,40,"""is called"" followed by quotes"
detailed_ways_to_use_a_brick,high_steering,17499,31.35,34.20931890581863,38,40,be happy
detailed_ways_to_use_a_brick,high_steering,22878,31.35,18.523701034080634,40,40,simple and contented life
detailed_ways_to_use_a_brick,high_steering,12986,31.3,13.813399291991814,40,40,"active ingredients, prototypes, e-commerce, neural networks, energy conservation"
detailed_ways_to_use_a_brick,high_steering,4047,31.275,19.370063887349474,40,40,pursuing currently
detailed_ways_to_use_a_brick,high_steering,33433,31.25,7.738701441456444,40,40,names followed by commas
detailed_ways_to_use_a_brick,high_steering,36184,31.225,9.908298289817472,40,40,new words and concepts
detailed_ways_to_use_a_brick,high_steering,23254,31.075,12.48076019319336,40,40,works of art
detailed_ways_to_use_a_brick,high_steering,51069,31.075,15.76291137448917,40,40,practical leather armor
detailed_ways_to_use_a_brick,high_steering,8259,30.75,18.319047464319755,40,40,trampoline
detailed_ways_to_use_a_brick,high_steering,17159,30.725,11.408302897451481,40,40,options or alternatives
detailed_ways_to_use_a_brick,high_steering,64023,30.6,10.202450685987163,40,40,has two
detailed_ways_to_use_a_brick,high_steering,45190,30.6,19.15306763941484,40,40,combustion of fuels
detailed_ways_to_use_a_brick,high_steering,23188,30.5,8.697700845625812,40,40,"not to say, as a, enters"
detailed_ways_to_use_a_brick,high_steering,45359,30.5,31.464265445104548,40,40,listing resistances and durability
detailed_ways_to_use_a_brick,high_steering,47299,30.375,14.1468856996867,40,40,"goal of, score of, wants, refers to, better to, rather than"
detailed_ways_to_use_a_brick,high_steering,50648,30.375,8.842192884121,40,40,school Tuesday
detailed_ways_to_use_a_brick,high_steering,18830,30.35,25.811383147750913,40,40,"be taken, people, institution"
detailed_ways_to_use_a_brick,high_steering,5029,30.3,15.694266469000711,40,40,garden and yard
detailed_ways_to_use_a_brick,high_steering,53474,30.2,18.813824704190267,40,40,creative expression and artistic skills
detailed_ways_to_use_a_brick,high_steering,16730,29.975,11.448771768185438,40,40,support structural components
detailed_ways_to_use_a_brick,high_steering,53451,29.95,6.587677891336221,40,40,determiner followed by noun/adjective
detailed_ways_to_use_a_brick,high_steering,42780,29.55,14.934774856019759,40,40,can make wonderful
detailed_ways_to_use_a_brick,high_steering,31631,29.425,11.242525294612415,40,40,park bench sitting
detailed_ways_to_use_a_brick,high_steering,29260,29.35,15.886393549198,40,40,"punctuation, code, accents, foreign characters"
detailed_ways_to_use_a_brick,high_steering,13331,29.3,16.533602148352305,40,40,web development
detailed_ways_to_use_a_brick,high_steering,31914,29.25,8.688354274544746,40,40,acts as
detailed_ways_to_use_a_brick,high_steering,37618,29.125,11.87684196240735,40,40,items listed after 'a'
detailed_ways_to_use_a_brick,high_steering,48864,28.9,14.282506782774519,40,40,house on Privet Drive
detailed_ways_to_use_a_brick,high_steering,24454,28.45,11.115192306028723,40,40,ingredient due to
detailed_ways_to_use_a_brick,high_steering,53772,28.375,10.570448192957572,40,40,by followed by method
detailed_ways_to_use_a_brick,high_steering,151,28.325,8.358790283288604,40,40,"cross reactivity, enzyme immunoassay, number, junior"
detailed_ways_to_use_a_brick,high_steering,47195,28.275,12.567791174267658,40,40,events and activities
detailed_ways_to_use_a_brick,high_steering,61060,28.275,15.580416393665478,40,40,receptor and academy
detailed_ways_to_use_a_brick,high_steering,11694,28.2,11.59353267990391,40,40,"steps, factors, suggested order"
detailed_ways_to_use_a_brick,high_steering,61134,28.15,38.689501159875405,39,40,ensure that quality
detailed_ways_to_use_a_brick,high_steering,48509,28.025,10.15747877182129,40,40,home repair and gardening
detailed_ways_to_use_a_brick,high_steering,1608,27.975,6.31461598198972,40,40,distinct names or outcomes
detailed_ways_to_use_a_brick,high_steering,13974,27.875,20.01397948934694,40,40,"PayPal has, the wearer, to warm"
detailed_ways_to_use_a_brick,high_steering,47668,27.85,7.428155894971503,40,40,"creating, developing, or causing"
detailed_ways_to_use_a_brick,high_steering,40852,27.725,10.175921334208512,40,40,AI model chatting descriptions
detailed_ways_to_use_a_brick,high_steering,43676,27.7,11.428473213863697,40,40,used as a component
detailed_ways_to_use_a_brick,high_steering,56103,27.625,15.143789981375205,40,40,"creative, unique ideas"
detailed_ways_to_use_a_brick,high_steering,26621,27.6,12.138368918433807,40,40,plants and animals
detailed_ways_to_use_a_brick,high_steering,48086,27.6,13.886684269471958,40,40,horizontal or level
detailed_ways_to_use_a_brick,high_steering,53363,27.5,13.272151295099071,40,40,Conscious Leadership development domains
detailed_ways_to_use_a_brick,high_steering,26005,27.425,6.335958885598925,40,40,educational/professional topics
detailed_ways_to_use_a_brick,high_steering,54683,27.275,6.442000853772063,40,40,punctuation or preposition follows
detailed_ways_to_use_a_brick,high_steering,13462,27.175,17.323232233044735,40,40,virtually limitless
detailed_ways_to_use_a_brick,high_steering,60769,26.975,12.27902174442247,40,40,associated with concepts and uses
detailed_ways_to_use_a_brick,high_steering,13483,26.875,9.287592529821707,40,40,"stealth techniques, intense heat, treatment"
detailed_ways_to_use_a_brick,high_steering,51658,26.875,9.859481477238042,40,40,heating element diameter evenly
detailed_ways_to_use_a_brick,high_steering,20844,26.725,7.449790265504123,40,40,noun followed by its role/type
detailed_ways_to_use_a_brick,high_steering,4788,26.675,10.247896125546939,40,40,various list enumerations
detailed_ways_to_use_a_brick,high_steering,40713,26.6,15.567273364337119,40,40,blooming plants
detailed_ways_to_use_a_brick,high_steering,52698,26.575,16.369006536744983,40,40,biological and descriptive concepts
detailed_ways_to_use_a_brick,high_steering,23693,26.525,13.04604825224865,39,40,places or things
detailed_ways_to_use_a_brick,high_steering,61728,26.5,5.7271284253105375,40,40,relevant certifications
detailed_ways_to_use_a_brick,high_steering,44359,26.425,25.119601410054262,40,40,installation efficiency
detailed_ways_to_use_a_brick,high_steering,46400,26.425,15.06633249998154,40,40,"utilize, use, provide"
detailed_ways_to_use_a_brick,high_steering,54408,26.375,11.844170507046915,40,40,community and personal situations
detailed_ways_to_use_a_brick,high_temperature,23007,246.15,18.140493378075455,40,40,a pathway or BBQ
detailed_ways_to_use_a_brick,high_temperature,20210,200.05,19.22751934077807,40,40,stone and earth construction
detailed_ways_to_use_a_brick,high_temperature,59162,189.725,17.26121012559675,40,40,bricks and building
detailed_ways_to_use_a_brick,high_temperature,25058,179.475,22.464402395790565,40,40,"researching Amazon, deploying AWS"
detailed_ways_to_use_a_brick,high_temperature,62454,176.075,16.02558501272271,40,40,"kidney stones, rock"
detailed_ways_to_use_a_brick,high_temperature,46665,128.325,17.7628650560658,40,40,outdoor spaces and items
detailed_ways_to_use_a_brick,high_temperature,16770,124.925,14.517898436068489,40,40,"create, support, or delay"
detailed_ways_to_use_a_brick,high_temperature,33057,120.2,17.023806859806637,40,40,stable surface
detailed_ways_to_use_a_brick,high_temperature,45632,119.55,14.240698718812942,40,40,favorite type of lamp
detailed_ways_to_use_a_brick,high_temperature,26627,109.05,11.53678898134138,40,40,center of gravity
detailed_ways_to_use_a_brick,high_temperature,35034,108.925,13.548777620139795,40,40,best deals and different models
detailed_ways_to_use_a_brick,high_temperature,5769,107.9,17.468256925062605,40,40,place flat stable stack
detailed_ways_to_use_a_brick,high_temperature,6181,107.5,22.07147480346521,40,40,"improvise, make, create"
detailed_ways_to_use_a_brick,high_temperature,6239,100.15,16.82787865418573,40,40,stack them onto each other
detailed_ways_to_use_a_brick,high_temperature,16583,93.4,14.249210504445468,40,40,"learning and improvement, fabrics"
detailed_ways_to_use_a_brick,high_temperature,53105,92.375,12.92611213783945,40,40,landscaping and gardening
detailed_ways_to_use_a_brick,high_temperature,634,91.6,14.280756282494304,40,40,specific tools
detailed_ways_to_use_a_brick,high_temperature,34519,91.25,19.879323429131084,40,40,"to use, enjoy, charge"
detailed_ways_to_use_a_brick,high_temperature,59992,88.075,20.327798085380515,40,40,starts clauses or lists
detailed_ways_to_use_a_brick,high_temperature,14892,87.725,14.4533516874115,40,40,hammer and context
detailed_ways_to_use_a_brick,high_temperature,37453,84.375,14.626495650018148,40,40,manufacture and construction
detailed_ways_to_use_a_brick,high_temperature,56517,82.525,8.354602025231339,40,40,digital transformation and inventors
detailed_ways_to_use_a_brick,high_temperature,3788,78.25,9.09051703700069,40,40,as a reference or second
