condition,reward,agent_idx,choice,dominant_topic,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob,reward_range,comment
Barely Risk Prompting,105,10,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,11,Safe Option,Topic 4,0.33226677742206684,0.006557130543034502,0.12683722892445257,0.42016277669108193,0.11417608641936419,"(78.0, 112.0]","// I chose the safe option because I barely like to take risks, and the guarantee of 50 tokens is more appealing to me than the possibility of getting 0 tokens, even if the potential reward of the risky option is higher."
Barely Risk Prompting,105,12,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,13,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,14,Safe Option,Topic 4,0.006307945188594906,0.006296215753246194,0.006289834903825782,0.9747378482164348,0.0063681559378982846,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk preference."
Barely Risk Prompting,105,15,Safe Option,Topic 4,0.007558893220493954,0.007464668166453183,0.007530899935213277,0.9698508822491685,0.007594656428670996,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option provides a guaranteed reward, whereas the risky option has a 50% chance of resulting in no tokens."
Barely Risk Prompting,105,16,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,17,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,18,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,19,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,20,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,21,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,22,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,23,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,24,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,25,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,26,Safe Option,Topic 4,0.007534870508848154,0.007504520371407364,0.007508351426541224,0.7330528402640274,0.2443994174291759,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option provides a guaranteed outcome, whereas the risky option has a 50% chance of resulting in no tokens."
Barely Risk Prompting,105,27,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,28,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,29,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,30,Safe Option,Topic 4,0.007534870508848154,0.007504520371407364,0.007508351426541224,0.7330528402640274,0.2443994174291759,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option provides a guaranteed outcome, whereas the risky option has a 50% chance of resulting in no tokens."
Barely Risk Prompting,105,31,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,32,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,33,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,34,Safe Option,Topic 4,0.33226677742206684,0.006557130543034502,0.12683722892445257,0.42016277669108193,0.11417608641936419,"(78.0, 112.0]","// I chose the safe option because I barely like to take risks, and the guarantee of 50 tokens is more appealing to me than the possibility of getting 0 tokens, even if the potential reward of the risky option is higher."
Barely Risk Prompting,105,35,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,36,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,37,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,38,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,105,39,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
Barely Risk Prompting,110,0,Safe Option,Topic 4,0.0063068425437106754,0.006296212737944095,0.006289832967807879,0.9747391258352986,0.006367985915238764,"(78.0, 112.0]","I chose this option because I barely like to take risks, and the safe option guarantees me 50 tokens, whereas the risky option has a 50% chance of resulting in 0 tokens, which is too uncertain for my risk tolerance."
